Desplaz. [mm]	Fuerza [N]
57.07165317	389.9
57.2	389.3576869
57.2664333	388.3
57.37236078	389.1
57.43	389.1
57.52745912	388.3
57.55	388.3
57.55	388.3
57.69	388.3210123
57.74049629	389.1
57.82	388.3
57.92	388.3
57.92	388.8247085
58.04	389.1
58.07659954	387.6
58.16	387.6
58.27379741	387.6
58.31	387.6
58.43	389.1
58.45156728	388.3
58.55	387.6565151
58.65	387.6
58.65	387.0632802
58.72184671	386
58.78	387.6
58.91	387.6
59.09	387.6
59.14	387.6
59.16973907	387.6
59.27	387.007039
59.39	386.8
59.50109875	384.5
59.56770158	386
59.66	386.5546439
59.76	386.8
59.82540778	386.8
59.88	384.6876504
60.02	384.5
60.02	384.5204504
60.04088586	385.3
60.18	385.9810659
60.27	386
60.37	386
60.43420869	383.8
60.5	383.8
60.63890075	385.3
60.68048514	385.3
60.76	384.5749487
60.86	384.5
60.86	384.5
60.98199773	385.3
61.05966465	383.8
61.11	383.8
61.14978772	385.3
61.30650811	383.8
61.34	383.8
61.46952094	383.8
61.49	383.8
61.58099298	383
61.64	383
61.74	383
61.74	383.8
61.93	383.6776181
62.00253046	382.3906675
62.08	383
62.13130565	383.8
62.21	383.8
62.21	383.147474
62.25865834	381.5
62.40703842	382.2
62.45	382.934812
62.58	383
62.66495454	381.5
62.7	381.5
62.84	381.5
62.93781934	382.2
63.0465346	382.2
63.06	382.2
63.06	379.9
63.21	379.9
63.28086144	379.9
63.33	379.9
63.33	379.9
63.46741297	379.9
63.54759259	379.9
63.56	379.9
63.69	379.9
63.73337294	379.2
63.82	379.2
63.83161193	378.4
63.97	379.0886052
64.05	378.6243693
64.16006004	377.7
64.17	377.7
64.17	378.4
64.32	378.0943395
64.40267404	377.7
64.41	377.7
64.52185282	377.7
64.58269151	378.4
64.68	377.6525229
64.80575149	376.9
64.84443517	376.9
64.9	376.9
64.9	375.8513081
65.04	375.4
65.12180377	376.1
65.21716596	375.4
65.27	375.4
65.37359208	373.1
65.39	373.1
65.52777772	373.1
65.54	373.8
65.66	372.572102
65.76	371.6
65.76	371.6893492
65.83866269	372.3
65.88	370.8
66.01	370.8
66.16	369.3
66.16308605	368.5
66.28	368.9745365
66.39	369.1957187
66.44405577	368.5
66.49	368.5
66.6015443	367.7
66.62	364.7
66.75	364.7
66.79886264	363.9
66.95817439	363.9
66.99	363.2
67.12	362.8024792
67.19199334	360.1
67.23	360.1
67.3591466	358.6
67.42821137	355.5
67.5	354.8186253
67.6	354.8
67.6	354.3497917
67.67208569	353.2
67.73	351
67.86	351
67.99640973	348.7
68.03752544	344.1
68.11	341
68.21	341
68.25478473	338
68.34	338
68.446544	331.1
68.48	331.1
68.5673577	325.8
68.69841042	322
68.7	322
68.80527304	311.3
68.85	300.6
68.97	295.7863479
69.04833411	286.1
69.12817215	267
69.2	267
